Interactive Elements:
ID: mache-0 | Parent: none | Tag: div | Role: div | Text: "             " | Bounds: 0.0000,0.0000,1.0000,10.2299 | Path: div.logged-out.env-production
ID: mache-398 | Parent: mache-397 | Tag: div | Role: div | Text: "Keep track of your tasksCreate issues and manage projects with tools that ada..." | Bounds: 0.1917,6.9639,0.2833,0.1474 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column.lp-SectionTemplate-accordionWrapper > dl.lp-Accordion > div.lp-AccordionItem
ID: mache-399 | Parent: mache-398 | Tag: button | Role: button | Text: "Keep track of your tasks" | Bounds: 0.1917,6.9639,0.2833,0.0285 | Path: dl.lp-Accordion > div.lp-AccordionItem > dt > button.lp-AccordionDisclosure
ID: mache-400 | Parent: mache-399 | Tag: div | Role: div | Text: "Keep track of your tasks" | Bounds: 0.1917,6.9639,0.2833,0.0285 | Path: div.lp-AccordionItem > dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary
ID: mache-401 | Parent: mache-400 | Tag: h3 | Role: heading | Text: "Keep track of your tasks" | Bounds: 0.1917,6.9639,0.1298,0.0285 | Path: dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary > h3.lp-AccordionItem-heading
ID: mache-402 | Parent: mache-398 | Tag: div | Role: div | Text: "Create issues and manage projects with tools that adapt to your code.Explore ..." | Bounds: 0.1917,6.9961,0.2833,0.0957 | Path: dl.lp-Accordion > div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content
ID: mache-403 | Parent: mache-402 | Tag: div | Role: div | Text: "Create issues and manage projects with tools that adapt to your code.Explore ..." | Bounds: 0.1917,6.9961,0.2833,0.0957 | Path: div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent
ID: mache-404 | Parent: mache-403 | Tag: a | Role: link | Text: "Explore GitHub Issues" | Bounds: 0.1917,7.0617,0.1088,0.0272 | Path: dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent > a.Primer_Brand__Link-module__Link___lvKjM
ID: mache-405 | Parent: mache-397 | Tag: div | Role: div | Text: "Share ideas and ask questionsCreate space for open-ended conversations alongs..." | Bounds: 0.1917,7.1113,0.2833,0.0739 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column.lp-SectionTemplate-accordionWrapper > dl.lp-Accordion > div.lp-AccordionItem
ID: mache-406 | Parent: mache-405 | Tag: button | Role: button | Text: "Share ideas and ask questions" | Bounds: 0.1917,7.1335,0.2833,0.0285 | Path: dl.lp-Accordion > div.lp-AccordionItem > dt > button.lp-AccordionDisclosure
ID: mache-407 | Parent: mache-406 | Tag: div | Role: div | Text: "Share ideas and ask questions" | Bounds: 0.1917,7.1335,0.2833,0.0285 | Path: div.lp-AccordionItem > dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary
ID: mache-408 | Parent: mache-407 | Tag: h3 | Role: heading | Text: "Share ideas and ask questions" | Bounds: 0.1917,7.1335,0.1639,0.0285 | Path: dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary > h3.lp-AccordionItem-heading
ID: mache-409 | Parent: mache-405 | Tag: div | Role: div | Text: "Create space for open-ended conversations alongside your project.Explore GitH..." | Bounds: 0.1917,7.1657,0.2833,0.0000 | Path: dl.lp-Accordion > div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content
ID: mache-410 | Parent: mache-409 | Tag: div | Role: div | Text: "Create space for open-ended conversations alongside your project.Explore GitH..." | Bounds: 0.1917,7.1657,0.2833,0.0000 | Path: div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent
ID: mache-411 | Parent: mache-410 | Tag: a | Role: link | Text: "Explore GitHub Discussions" | Bounds: 0.1917,7.2313,0.1342,0.0272 | Path: dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent > a.Primer_Brand__Link-module__Link___lvKjM
ID: mache-412 | Parent: mache-397 | Tag: div | Role: div | Text: "Review code changes togetherAssign initial reviews to Copilot for greater spe..." | Bounds: 0.1917,7.1852,0.2833,0.0739 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column.lp-SectionTemplate-accordionWrapper > dl.lp-Accordion > div.lp-AccordionItem
ID: mache-413 | Parent: mache-412 | Tag: button | Role: button | Text: "Review code changes together" | Bounds: 0.1917,7.2074,0.2833,0.0285 | Path: dl.lp-Accordion > div.lp-AccordionItem > dt > button.lp-AccordionDisclosure
ID: mache-414 | Parent: mache-413 | Tag: div | Role: div | Text: "Review code changes together" | Bounds: 0.1917,7.2074,0.2833,0.0285 | Path: div.lp-AccordionItem > dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary
ID: mache-415 | Parent: mache-414 | Tag: h3 | Role: heading | Text: "Review code changes together" | Bounds: 0.1917,7.2074,0.1659,0.0285 | Path: dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary > h3.lp-AccordionItem-heading
ID: mache-416 | Parent: mache-412 | Tag: div | Role: div | Text: "Assign initial reviews to Copilot for greater speed and quality.Explore code ..." | Bounds: 0.1917,7.2396,0.2833,0.0000 | Path: dl.lp-Accordion > div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content
ID: mache-417 | Parent: mache-416 | Tag: div | Role: div | Text: "Assign initial reviews to Copilot for greater speed and quality.Explore code ..." | Bounds: 0.1917,7.2396,0.2833,0.0000 | Path: div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent
ID: mache-418 | Parent: mache-417 | Tag: a | Role: link | Text: "Explore code review" | Bounds: 0.1917,7.2802,0.0991,0.0272 | Path: dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent > a.Primer_Brand__Link-module__Link___lvKjM
ID: mache-419 | Parent: mache-397 | Tag: div | Role: div | Text: "Fund open source projectsBecome an open source partner and support the tools ..." | Bounds: 0.1917,7.2591,0.2833,0.0739 | Path: div.Primer_Brand__Grid-module__Grid___q48mT.lp-SectionTemplate-grid > div.lp-SectionTemplate-grid-column.lp-SectionTemplate-accordionWrapper > dl.lp-Accordion > div.lp-AccordionItem
ID: mache-420 | Parent: mache-419 | Tag: button | Role: button | Text: "Fund open source projects" | Bounds: 0.1917,7.2813,0.2833,0.0285 | Path: dl.lp-Accordion > div.lp-AccordionItem > dt > button.lp-AccordionDisclosure
ID: mache-421 | Parent: mache-420 | Tag: div | Role: div | Text: "Fund open source projects" | Bounds: 0.1917,7.2813,0.2833,0.0285 | Path: div.lp-AccordionItem > dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary
ID: mache-422 | Parent: mache-421 | Tag: h3 | Role: heading | Text: "Fund open source projects" | Bounds: 0.1917,7.2813,0.1424,0.0285 | Path: dt > button.lp-AccordionDisclosure > div.lp-AccordionItem-summary > h3.lp-AccordionItem-heading
ID: mache-423 | Parent: mache-419 | Tag: div | Role: div | Text: "Become an open source partner and support the tools and libraries that power ..." | Bounds: 0.1917,7.3135,0.2833,0.0000 | Path: dl.lp-Accordion > div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content
ID: mache-424 | Parent: mache-423 | Tag: div | Role: div | Text: "Become an open source partner and support the tools and libraries that power ..." | Bounds: 0.1917,7.3135,0.2833,0.0000 | Path: div.lp-AccordionItem > dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent
ID: mache-425 | Parent: mache-424 | Tag: a | Role: link | Text: "Explore GitHub Sponsors" | Bounds: 0.1917,7.3791,0.1227,0.0272 | Path: dd > div.lp-AccordionDisclosure-content > div.lp-AccordionContent > a.Primer_Brand__Link-module__Link___lvKjM
ID: mache-426 | Parent: mache-203 | Tag: section | Role: region | Text: "From startups to enterprises, GitHub scales with teams of any size in any ind..." | Bounds: 0.0000,7.4724,1.0000,1.0633 | Path: div > div > div.lp-Home > section.lp-Section
ID: mache-427 | Parent: mache-426 | Tag: div | Role: div | Text: "From startups to enterprises, GitHub scales with teams of any size in any ind..." | Bounds: 0.0000,7.4724,1.0000,0.9472 | Path: div > div.lp-Home > section.lp-Section > div.lp-CustomerStories-stickyContainer
ID: mache-428 | Parent: mache-427 | Tag: div | Role: div | Text: "From startups to enterprises, GitHub scales with teams of any size in any ind..." | Bounds: 0.0000,7.4724,1.0000,0.4139 | Path: div.lp-Home > section.lp-Section > div.lp-CustomerStories-stickyContainer > div.lp-SectionBlock.lp-SectionBlock--noBorder
ID: mache-429 | Parent: mache-428 | Tag: div | Role: div | Text: "From startups to enterprises, GitHub scales with teams of any size in any ind..." | Bounds: 0.1667,7.4724,0.6667,0.4139 | Path: section.lp-Section > div.lp-CustomerStories-stickyContainer > div.lp-SectionBlock.lp-SectionBlock--noBorder > div.lp-SectionBlock-content
ID: mache-430 | Parent: mache-429 | Tag: div | Role: div | Text: "From startups to enterprises, GitHub scales with teams of any size in any ind..." | Bounds: 0.1667,7.4724,0.6667,0.4139 | Path: div.lp-CustomerStories-stickyContainer > div.lp-SectionBlock.lp-SectionBlock--noBorder > div.lp-SectionBlock-content > div.lp-SectionIntro
ID: mache-431 | Parent: mache-430 | Tag: header | Role: banner | Text: "From startups to enterprises, GitHub scales with teams of any size in any ind..." | Bounds: 0.1667,7.7011,0.6667,0.1333 | Path: div.lp-SectionBlock.lp-SectionBlock--noBorder > div.lp-SectionBlock-content > div.lp-SectionIntro > header.lp-SectionIntro-content
ID: mache-432 | Parent: mache-431 | Tag: h2 | Role: heading | Text: "From startups to enterprises, GitHub scales with teams of any size in any ind..." | Bounds: 0.3027,7.7234,0.3947,0.1333 | Path: div.lp-SectionBlock-content > div.lp-SectionIntro > header.lp-SectionIntro-content > h2.lp-SectionIntro-heading
ID: mache-433 | Parent: mache-427 | Tag: div | Role: div | Text: "By industryBy sizeBy use caseBy industry" | Bounds: 0.0000,7.8863,1.0000,0.0537 | Path: div.lp-Home > section.lp-Section > div.lp-CustomerStories-stickyContainer > div.lp-CustomerStories-toggleWrapper
ID: mache-434 | Parent: mache-433 | Tag: div | Role: div | Text: "By industryBy sizeBy use caseBy industry" | Bounds: 0.0000,7.8863,1.0000,0.0537 | Path: section.lp-Section > div.lp-CustomerStories-stickyContainer > div.lp-CustomerStories-toggleWrapper > div.Toggle-wrapper
ID: mache-435 | Parent: mache-434 | Tag: div | Role: tablist | Text: "By industryBy sizeBy use case" | Bounds: 0.3917,7.8863,0.2167,0.0537 | Path: div.lp-CustomerStories-stickyContainer > div.lp-CustomerStories-toggleWrapper > div.Toggle-wrapper > div.Toggle-container.Toggle-container--background
ID: mache-436 | Parent: mache-435 | Tag: div | Role: div | Text: "By industryBy sizeBy use case" | Bounds: 0.3922,7.8873,0.2156,0.0519 | Path: div.lp-CustomerStories-toggleWrapper > div.Toggle-wrapper > div.Toggle-container.Toggle-container--background > div.Toggle
ID: mache-437 | Parent: mache-436 | Tag: button | Role: tab | Text: "By industry" | Bounds: 0.3964,7.8947,0.0677,0.0370 | Path: div.Toggle-wrapper > div.Toggle-container.Toggle-container--background > div.Toggle > button.Toggle-button.Toggle-button--selected
ID: mache-438 | Parent: mache-436 | Tag: button | Role: tab | Text: "By size" | Bounds: 0.4661,7.8947,0.0677,0.0370 | Path: div.Toggle-wrapper > div.Toggle-container.Toggle-container--background > div.Toggle > button.Toggle-button
ID: mache-439 | Parent: mache-436 | Tag: button | Role: tab | Text: "By use case" | Bounds: 0.5359,7.8947,0.0677,0.0370 | Path: div.Toggle-wrapper > div.Toggle-container.Toggle-container--background > div.Toggle > button.Toggle-button
ID: mache-440 | Parent: mache-434 | Tag: div | Role: div | Text: "By industry" | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.lp-CustomerStories-stickyContainer > div.lp-CustomerStories-toggleWrapper > div.Toggle-wrapper > div.Toggle-menu--background.Toggle-menu--isHidden
ID: mache-441 | Parent: mache-440 | Tag: div | Role: div | Text: "By industry" | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.lp-CustomerStories-toggleWrapper > div.Toggle-wrapper > div.Toggle-menu--background.Toggle-menu--isHidden > div
ID: mache-442 | Parent: mache-441 | Tag: button | Role: button | Text: "Select a GitHub feature" | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div.Toggle-wrapper > div.Toggle-menu--background.Toggle-menu--isHidden > div > button
ID: mache-443 | Parent: mache-427 | Tag: div | Role: div | Text: "TechnologyFigma streamlines development and strengthens securityRead customer..." | Bounds: 0.0000,7.9928,1.0000,0.4269 | Path: div.lp-Home > section.lp-Section > div.lp-CustomerStories-stickyContainer > div.lp-SectionBlock
ID: mache-444 | Parent: mache-443 | Tag: div | Role: div | Text: "TechnologyFigma streamlines development and strengthens securityRead customer..." | Bounds: 0.1667,7.9928,0.6667,0.4259 | Path: section.lp-Section > div.lp-CustomerStories-stickyContainer > div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines
ID: mache-445 | Parent: mache-444 | Tag: div | Role: div | Text: "TechnologyFigma streamlines development and strengthens securityRead customer..." | Bounds: 0.1672,7.9928,0.6656,0.4259 | Path: div.lp-CustomerStories-stickyContainer > div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.lp-CustomerStories-grid
ID: mache-446 | Parent: mache-445 | Tag: div | Role: div | Text: "TechnologyFigma streamlines development and strengthens securityRead customer..." | Bounds: 0.1672,7.9928,0.2219,0.4259 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.lp-CustomerStories-grid > div.lp-CustomerStories-gridColumn
ID: mache-447 | Parent: mache-446 | Tag: a | Role: link | Text: "TechnologyFigma streamlines development and strengthens securityRead customer..." | Bounds: 0.1672,7.9928,0.2214,0.4259 | Path: div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.lp-CustomerStories-grid > div.lp-CustomerStories-gridColumn > a.lp-CustomerStories-button
ID: mache-448 | Parent: mache-447 | Tag: div | Role: div | Text: "" | Bounds: 0.1672,7.9928,0.2214,0.4259 | Path: a.lp-CustomerStories-button > span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-backgroundContainer
ID: mache-449 | Parent: mache-448 | Tag: img | Role: img | Text: "" | Bounds: 0.1677,8.0086,0.0000,0.0000 | Path: span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-backgroundContainer > img
ID: mache-450 | Parent: mache-447 | Tag: div | Role: div | Text: "TechnologyFigma streamlines development and strengthens securityRead customer..." | Bounds: 0.1672,7.9928,0.2214,0.4259 | Path: a.lp-CustomerStories-button > span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-container
ID: mache-451 | Parent: mache-450 | Tag: div | Role: div | Text: "" | Bounds: 0.1922,8.0298,0.1714,0.0378 | Path: span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-container > div.lp-CustomerStories-logoContainer
ID: mache-452 | Parent: mache-451 | Tag: img | Role: img | Text: "" | Bounds: 0.1922,8.0298,0.0000,0.0333 | Path: span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-container > div.lp-CustomerStories-logoContainer > img.lp-CustomerStories-logo
ID: mache-453 | Parent: mache-445 | Tag: div | Role: div | Text: "AutomotiveMercedes-Benz standardizes source code and automates onboardingRead..." | Bounds: 0.3891,7.9928,0.2219,0.4259 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.lp-CustomerStories-grid > div.lp-CustomerStories-gridColumn
ID: mache-454 | Parent: mache-453 | Tag: a | Role: link | Text: "AutomotiveMercedes-Benz standardizes source code and automates onboardingRead..." | Bounds: 0.3891,7.9928,0.2214,0.4259 | Path: div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.lp-CustomerStories-grid > div.lp-CustomerStories-gridColumn > a.lp-CustomerStories-button
ID: mache-455 | Parent: mache-454 | Tag: div | Role: div | Text: "" | Bounds: 0.3891,7.9928,0.2214,0.4259 | Path: a.lp-CustomerStories-button > span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-backgroundContainer
ID: mache-456 | Parent: mache-455 | Tag: img | Role: img | Text: "" | Bounds: 0.3896,8.0086,0.0000,0.0000 | Path: span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-backgroundContainer > img
ID: mache-457 | Parent: mache-454 | Tag: div | Role: div | Text: "AutomotiveMercedes-Benz standardizes source code and automates onboardingRead..." | Bounds: 0.3891,7.9928,0.2214,0.4259 | Path: a.lp-CustomerStories-button > span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-container
ID: mache-458 | Parent: mache-457 | Tag: div | Role: div | Text: "" | Bounds: 0.4141,8.0298,0.1714,0.0433 | Path: span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-container > div.lp-CustomerStories-logoContainer
ID: mache-459 | Parent: mache-458 | Tag: img | Role: img | Text: "" | Bounds: 0.4141,8.0298,0.0000,0.0389 | Path: span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-container > div.lp-CustomerStories-logoContainer > img.lp-CustomerStories-logo
ID: mache-460 | Parent: mache-445 | Tag: div | Role: div | Text: "Financial servicesMercado Libre cuts coding time by 50%Read customer story" | Bounds: 0.6109,7.9928,0.2219,0.4259 | Path: div.lp-SectionBlock > div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.lp-CustomerStories-grid > div.lp-CustomerStories-gridColumn
ID: mache-461 | Parent: mache-460 | Tag: a | Role: link | Text: "Financial servicesMercado Libre cuts coding time by 50%Read customer story" | Bounds: 0.6109,7.9928,0.2219,0.4259 | Path: div.lp-SectionBlock-content.lp-SectionBlock-content--lines > div.Primer_Brand__Grid-module__Grid___q48mT.lp-CustomerStories-grid > div.lp-CustomerStories-gridColumn > a.lp-CustomerStories-button
ID: mache-462 | Parent: mache-461 | Tag: div | Role: div | Text: "" | Bounds: 0.6109,7.9928,0.2219,0.4259 | Path: a.lp-CustomerStories-button > span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-backgroundContainer
ID: mache-463 | Parent: mache-462 | Tag: img | Role: img | Text: "" | Bounds: 0.6115,8.0086,0.0000,0.0000 | Path: span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-backgroundContainer > img
ID: mache-464 | Parent: mache-461 | Tag: div | Role: div | Text: "Financial servicesMercado Libre cuts coding time by 50%Read customer story" | Bounds: 0.6109,7.9928,0.2219,0.4259 | Path: a.lp-CustomerStories-button > span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-container
ID: mache-465 | Parent: mache-464 | Tag: div | Role: div | Text: "" | Bounds: 0.6359,8.0298,0.1719,0.0387 | Path: span > span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-container > div.lp-CustomerStories-logoContainer
ID: mache-466 | Parent: mache-465 | Tag: img | Role: img | Text: "" | Bounds: 0.6359,8.0298,0.0000,0.0343 | Path: span.Primer_Brand__Text-module__Text___pecHN > div.lp-CustomerStories-container > div.lp-CustomerStories-logoContainer > img.lp-CustomerStories-logo
ID: mache-467 | Parent: mache-426 | Tag: div | Role: div | Text: "Explore customer storiesView all solutions" | Bounds: 0.0000,8.4197,1.0000,0.1161 | Path: div > div.lp-Home > section.lp-Section > div.lp-SectionBlock.lp-SectionBlock--noBorder
ID: mache-468 | Parent: mache-467 | Tag: div | Role: div | Text: "Explore customer storiesView all solutions" | Bounds: 0.1667,8.4197,0.6667,0.1161 | Path: div.lp-Home > section.lp-Section > div.lp-SectionBlock.lp-SectionBlock--noBorder > div.lp-SectionBlock-content
ID: mache-469 | Parent: mache-468 | Tag: div | Role: div | Text: "Explore customer storiesView all solutions" | Bounds: 0.1667,8.4641,0.6667,0.0717 | Path: section.lp-Section > div.lp-SectionBlock.lp-SectionBlock--noBorder > div.lp-SectionBlock-content > div.lp-CustomerStories-links
ID: mache-470 | Parent: mache-469 | Tag: div | Role: div | Text: "Explore customer stories" | Bounds: 0.3810,8.4641,0.1211,0.0717 | Path: div.lp-SectionBlock.lp-SectionBlock--noBorder > div.lp-SectionBlock-content > div.lp-CustomerStories-links > div
ID: mache-471 | Parent: mache-470 | Tag: a | Role: link | Text: "Explore customer stories" | Bounds: 0.3810,8.4871,0.1211,0.0272 | Path: div.lp-SectionBlock-content > div.lp-CustomerStories-links > div > a.Primer_Brand__Link-module__Link___lvKjM.lp-CustomerStories-link
ID: mache-472 | Parent: mache-469 | Tag: div | Role: div | Text: "View all solutions" | Bounds: 0.5318,8.4641,0.0872,0.0717 | Path: div.lp-SectionBlock.lp-SectionBlock--noBorder > div.lp-SectionBlock-content > div.lp-CustomerStories-links > div
ID: mache-473 | Parent: mache-472 | Tag: a | Role: link | Text: "View all solutions" | Bounds: 0.5318,8.4871,0.0872,0.0272 | Path: div.lp-SectionBlock-content > div.lp-CustomerStories-links > div > a.Primer_Brand__Link-module__Link___lvKjM.lp-CustomerStories-link
ID: mache-474 | Parent: mache-203 | Tag: section | Role: region | Text: "A subtle purple glow fades in as Mona the Octocat, Copilot, and Ducky dramati..." | Bounds: 0.0000,8.5358,1.0000,1.0117 | Path: div > div > div.lp-Home > section
ID: mache-475 | Parent: mache-474 | Tag: div | Role: div | Text: "A subtle purple glow fades in as Mona the Octocat, Copilot, and Ducky dramati..." | Bounds: 0.1667,8.6247,0.6667,0.8340 | Path: div > div.lp-Home > section > div
ID: mache-476 | Parent: mache-475 | Tag: section | Role: region | Text: "Millions of developers and businesses call GitHub homeWhether you’re scaling ..." | Bounds: 0.1667,9.1836,0.6667,0.2750 | Path: div.lp-Home > section > div > section.lp-Cta
ID: mache-477 | Parent: mache-476 | Tag: div | Role: div | Text: "Millions of developers and businesses call GitHub homeWhether you’re scaling ..." | Bounds: 0.1667,9.1836,0.6667,0.2750 | Path: section > div > section.lp-Cta > div
ID: mache-478 | Parent: mache-477 | Tag: div | Role: div | Text: "Millions of developers and businesses call GitHub homeWhether you’re scaling ..." | Bounds: 0.2448,9.1836,0.5104,0.2750 | Path: div > section.lp-Cta > div > div
ID: mache-479 | Parent: mache-478 | Tag: h2 | Role: heading | Text: "Millions of developers and businesses call GitHub home" | Bounds: 0.2448,9.2058,0.5104,0.0889 | Path: section.lp-Cta > div > div > h2
ID: mache-480 | Parent: mache-478 | Tag: div | Role: div | Text: "Enter your emailSign up for GitHubTry GitHub Copilot" | Bounds: 0.3179,9.4290,0.3642,0.0519 | Path: section.lp-Cta > div > div > div.CtaForm.CTAForm-footer
ID: mache-481 | Parent: mache-480 | Tag: form | Role: form | Text: "Sign up for GitHub" | Bounds: 0.3179,9.4290,0.2491,0.0519 | Path: div > div > div.CtaForm.CTAForm-footer > form
ID: mache-482 | Parent: mache-481 | Tag: input | Role: textbox | Text: "hidden" | Bounds: 0.0000,0.0000,0.0000,0.0000 | Path: div > div.CtaForm.CTAForm-footer > form > input
ID: mache-483 | Parent: mache-481 | Tag: section | Role: region | Text: "Enter your emailSign up for GitHub" | Bounds: 0.3179,9.4290,0.2491,0.0519 | Path: div > div.CtaForm.CTAForm-footer > form > section.CtaFormControl
ID: mache-484 | Parent: mache-483 | Tag: div | Role: div | Text: "Enter your emailSign up for GitHub" | Bounds: 0.3179,9.4290,0.2491,0.0519 | Path: div.CtaForm.CTAForm-footer > form > section.CtaFormControl > div.CtaFormControl-container
ID: mache-485 | Parent: mache-484 | Tag: div | Role: div | Text: "Enter your email" | Bounds: 0.3200,9.4327,0.1365,0.0444 | Path: form > section.CtaFormControl > div.CtaFormControl-container > div.CtaFormControl-field-wrap
ID: mache-486 | Parent: mache-485 | Tag: input | Role: textbox | Text: "email" | Bounds: 0.3205,9.4336,0.1354,0.0426 | Path: div.CtaFormControl-container > div.CtaFormControl-field-wrap > span > input.TextInput.CtaFormControl-input
ID: mache-487 | Parent: mache-484 | Tag: button | Role: button | Text: "Sign up for GitHub" | Bounds: 0.4585,9.4327,0.1064,0.0444 | Path: form > section.CtaFormControl > div.CtaFormControl-container > button.CtaForm-primaryAction.CtaFormControl-button
ID: mache-488 | Parent: mache-480 | Tag: a | Role: link | Text: "Try GitHub Copilot" | Bounds: 0.5753,9.4290,0.1068,0.0519 | Path: div > div > div.CtaForm.CTAForm-footer > a.CtaForm-secondaryAction.CtaForm-nextToFormAction
ID: mache-489 | Parent: mache-203 | Tag: div | Role: div | Text: "FootnotesGitHub internal customer data, 2025." | Bounds: 0.1667,9.5475,0.6667,0.0935 | Path: div > div > div.lp-Home > div.Primer_Brand__Grid-module__Grid___q48mT
ID: mache-490 | Parent: mache-489 | Tag: div | Role: div | Text: "FootnotesGitHub internal customer data, 2025." | Bounds: 0.1750,9.5475,0.6500,0.0935 | Path: div > div.lp-Home > div.Primer_Brand__Grid-module__Grid___q48mT > div
ID: mache-491 | Parent: mache-490 | Tag: h2 | Role: heading | Text: "Footnotes" | Bounds: 0.1750,9.5475,0.0005,0.0009 | Path: div.lp-Home > div.Primer_Brand__Grid-module__Grid___q48mT > div > h2.visually-hidden
ID: mache-492 | Parent: mache-490 | Tag: ol | Role: ol | Text: "GitHub internal customer data, 2025." | Bounds: 0.1750,9.5475,0.6500,0.0935 | Path: div.lp-Home > div.Primer_Brand__Grid-module__Grid___q48mT > div > ol.pt-0
ID: mache-493 | Parent: mache-492 | Tag: a | Role: link | Text: "Back to content" | Bounds: 0.3183,9.5484,0.0104,0.0176 | Path: ol.pt-0 > li > p.Primer_Brand__Text-module__Text___pecHN > a
ID: mache-494 | Parent: mache-203 | Tag: div | Role: div | Text: "" | Bounds: 0.0000,0.9444,1.0000,0.0333 | Path: div > div > div.lp-Home > div.BackToTop
ID: mache-495 | Parent: mache-494 | Tag: a | Role: link | Text: "Back to top" | Bounds: 0.9688,0.9444,0.0187,0.0333 | Path: div > div.lp-Home > div.BackToTop > a
ID: mache-496 | Parent: mache-0 | Tag: footer | Role: contentinfo | Text: "   " | Bounds: 0.0000,9.6743,1.0000,0.5556 | Path: div.logged-out.env-production > footer.footer.tmp-pt-6
ID: mache-497 | Parent: mache-496 | Tag: h2 | Role: heading | Text: "Site-wide Links" | Bounds: 0.0000,9.7114,0.0005,0.0009 | Path: div.logged-out.env-production > footer.footer.tmp-pt-6 > h2.sr-only
ID: mache-498 | Parent: mache-496 | Tag: div | Role: div | Text: " " | Bounds: 0.1667,9.7114,0.6667,0.4111 | Path: div.logged-out.env-production > footer.footer.tmp-pt-6 > div.container-xl.p-responsive
ID: mache-499 | Parent: mache-498 | Tag: div | Role: div | Text: "     " | Bounds: 0.1750,9.7114,0.6500,0.4111 | Path: div.logged-out.env-production > footer.footer.tmp-pt-6 > div.container-xl.p-responsive > div.d-flex.flex-wrap
ID: mache-500 | Parent: mache-499 | Tag: section | Role: region | Text: "    " | Bounds: 0.1750,9.7410,0.2167,0.3222 | Path: footer.footer.tmp-pt-6 > div.container-xl.p-responsive > div.d-flex.flex-wrap > section.col-12.col-lg-4
ID: mache-501 | Parent: mache-500 | Tag: a | Role: link | Text: "Go to GitHub homepage" | Bounds: 0.1750,9.7410,0.0667,0.0278 | Path: div.container-xl.p-responsive > div.d-flex.flex-wrap > section.col-12.col-lg-4 > a.color-fg-default.d-inline-block
